status,cleaned_line,reasons,record_ids_sample,raw_titles_sample
high_confidence,indiba.com,domain,13475,https://indiba.com
high_confidence,IndicaOnline,proper_short,14125,IndicaOnline
high_confidence,indigo.ca,domain,5119,indigo.ca
high_confidence,indigoent.ca,domain,11602,www.indigoent.ca
high_confidence,Indika Energy,org_term,12122,Indika Energy
high_confidence,INDIKA ENERGY GLOBAL,org_term,5108,INDIKA ENERGY GLOBAL
high_confidence,Indiv Usa,proper_short,15530,Indiv Usa
high_confidence,indoarsip.co.id,domain,10530,https://indoarsip.co.id/
high_confidence,Indonesia Infrastructure Guarantee Fund,proper_short,207,Indonesia Infrastructure Guarantee Fund
high_confidence,indoramaventures.com,domain,9860,indoramaventures.com
high_confidence,Indura SA,legal_suffix,608,Indura SA
high_confidence,industrial,org_term,11842,industrial/
high_confidence,Industrial Corona de México,org_term,15703,Industrial Corona de México
high_confidence,Industrial de Alimentos EYL SA,legal_suffix,10572,Industrial de Alimentos EYL SA
high_confidence,Industrial Heat Transfer (iht-inc.com),legal_suffix,6811,Industrial Heat Transfer (iht-inc.com)
high_confidence,industrialdealimentos.com,domain,11801,www.industrialdealimentos.com
high_confidence,industrialdynamics.com,domain,15943,industrialdynamics.com
high_confidence,Industrialsamples.zip,domain,11822,Industrialsamples.zip
high_confidence,InfiApps - Joyvoo,proper_short,620,InfiApps - Joyvoo
high_confidence,infina.vn,domain,13152,infina.vn
high_confidence,infinigate.ch,domain,7578,infinigate.ch
high_confidence,Infinitely Virtual,proper_short,3707,Infinitely Virtual
high_confidence,infinitiusa.com,domain,10181,https://www.infinitiusa.com
high_confidence,Infinitum,proper_short,4523,Infinitum
high_confidence,infinityconstruction.com,domain,7814,www.infinityconstruction.com
high_confidence,Influence Communication,proper_short,10324,Influence Communication
high_confidence,influencecommunication.com,domain,7398,www.influencecommunication.com
high_confidence,Info Salons,proper_short,6887,Info Salons
high_confidence,infocision.com,domain,4196,https://www.infocision.com
high_confidence,inforlandia.com,domain,4672,https://www.inforlandia.com
high_confidence,informa.com,domain,7714,informa.com
high_confidence,informatica.com,domain,7665,informatica.com
high_confidence,Information Integration Experts,proper_short,11247,Information Integration Experts
high_confidence,Informist Media,org_term,8874;9366;10585,Informist Media (Unpay) || Informist Media (Unpay-Full public) || Informist Media
high_confidence,Infosoft,proper_short,10390,Infosoft
high_confidence,InfoSync IT Solutions,org_term,1124,InfoSync IT Solutions
high_confidence,infosysbpm.com,domain,8688,infosysbpm.com
high_confidence,InfoTek Consulting Services,org_term,2254,InfoTek Consulting Services
high_confidence,infotexim.pe,domain,12545,infotexim.pe
high_confidence,infotexim.pe<Auction>,proper_short,12602,infotexim.pe&lt;Auction&gt;
high_confidence,InfraBuild,proper_short,330,InfraBuild
high_confidence,Ingenico,proper_short,5105,Ingenico
high_confidence,Ingersoll Rand,proper_short,6220,Ingersoll Rand
high_confidence,ingesw.com,domain,2769,ingesw.com
high_confidence,Inglenorth.co.uk,domain,12923,Inglenorth.co.uk
high_confidence,inglotcosmetics.com,domain,2706,inglotcosmetics.com
high_confidence,Ingo Money Inc,legal_suffix,8941,Ingo Money Inc
high_confidence,ingotbrokers.com,domain,12751,ingotbrokers.com
high_confidence,inhometexas.com,domain,13733,inhometexas.com
high_confidence,inibsa.com | inibsa.net | inibsadental.com,domain,2330;2461;2330;2461;2330;2343;2461,inibsa.com | inibsadental.com | inibsa.net || inibsa.com | inibsadental.com | inibsa.net 2TB FULL DATA || inibsa.com | inibsadental.com | inibsa.net || inibsa.com | inibsadental.com | inibsa.net 2TB FULL DATA || inibsa.com | inibsadental.com | inibsa.net
high_confidence,inlad.com,domain,1483,inlad.com
high_confidence,Inland Audio Visual,proper_short,12123,Inland Audio Visual
high_confidence,Inland Group,org_term,4962,Inland Group
high_confidence,Inland Tarp & Liner,proper_short,14333,Inland Tarp & Liner
high_confidence,inland-engineering.com,domain,2740,inland-engineering.com
high_confidence,inlighten.net,domain,12700,inlighten.net
high_confidence,inlighten.net<Disclose>,proper_short,12898,inlighten.net&lt;Disclose&gt;
high_confidence,inlineplumbing.co.nz,domain,782,inlineplumbing.co.nz
high_confidence,Innerspec Technologies,org_term,12090,Innerspec Technologies
high_confidence,innodisgroup.com,domain,6866,innodisgroup.com
high_confidence,Innois,proper_short,14630,Innois
high_confidence,innophaseinc.com,domain,5019,innophaseinc.com
high_confidence,Innoquest,proper_short,12665,Innoquest
high_confidence,Innormax LLC,legal_suffix,6304,Innormax LLC
high_confidence,"Innotec, Corp",legal_suffix,2902,"Innotec, Corp."
high_confidence,innotecgroup.com,domain,2822;2888,innotecgroup.com || www.innotecgroup.com
high_confidence,Innovalve,proper_short,12414,Innovalve 3TB Data Leak ( $300M )
high_confidence,Innovalve Bio Medical,org_term,12277,Innovalve Bio Medical Hacked
high_confidence,Innovation Driven by Inspiration | DURA,"proper_short,uppercase_short",1866;1866,DURA | Innovation Driven by Inspiration || DURA | Innovation Driven by Inspiration
high_confidence,Innovative Automation,proper_short,9681,Innovative Automation
high_confidence,Innovative Education Management,org_term,4620,Innovative Education Management
high_confidence,Innovative Office Solutions LLC,legal_suffix,184,Innovative Office Solutions LLC
high_confidence,Innovative Surfaces,proper_short,15607,Innovative Surfaces
high_confidence,Innovattel LLC,legal_suffix,8464,Innovattel LLC
high_confidence,Innovex Downhole Solutions,org_term,9772,Innovex Downhole Solutions
high_confidence,InnPower,proper_short,3028,InnPower
high_confidence,innsofaurora.com,domain,16027,http://www.innsofaurora.com
high_confidence,inocean.no,domain,311,inocean.no / 2000 GB
high_confidence,inorde.com,domain,12921,inorde.com
high_confidence,inouemfg.com,domain,7643,inouemfg.com
high_confidence,inowai.com,domain,5023,inowai.com
high_confidence,INOXPA,uppercase_short,1467,INOXPA
high_confidence,inperium.org,domain,1635,inperium.org
high_confidence,inphenix.com,domain,5217,inphenix.com
high_confidence,InPro electric,org_term,5074,InPro electric
high_confidence,Inquirer,proper_short,6316,Inquirer
high_confidence,INRIX.COM,domain,5293,INRIX.COM
high_confidence,inseinc.com,domain,9080,www.inseinc.com
high_confidence,Insider Technologies Limited,legal_suffix,15460,Insider Technologies Limited
high_confidence,Insidesource,proper_short,9285,Insidesource
high_confidence,Insignia Environmental company,legal_suffix,24,Insignia Environmental company.
high_confidence,Insomniac Games,proper_short,9210,Insomniac Games
high_confidence,inspec-international.com,domain,15735,inspec-international.com
high_confidence,inspecshawaii.com,domain,3810,inspecshawaii.com
high_confidence,Inspection Services,org_term,10796,Inspection Services
high_confidence,instadriver.co,domain,12731,instadriver.co
high_confidence,Instance IT Solutions India,org_term,2925,Instance IT Solutions India
high_confidence,instantaccess-co.com,domain,8394,instantaccess-co.com
high_confidence,InstantWhip,proper_short,9111,InstantWhip
high_confidence,Instinct Pet Food,org_term,14096,Instinct Pet Food
high_confidence,Institut Mensalus S.L,proper_short,7031,Institut Mensalus S.L.
high_confidence,Institut Technologique FCBA,proper_short,8397,Institut Technologique FCBA
high_confidence,Institute of Science and Technology Austria,org_term,4314,Institute of Science and Technology Austria
high_confidence,The Institute of Space Technology,org_term,5166,The Institute of Space Technology
high_confidence,"Institutional Casework, Inc",legal_suffix,9955,"Institutional Casework, Inc"
high_confidence,Instituto Agrario Dominicano,proper_short,3702,Instituto Agrario Dominicano
high_confidence,Instituto De Gesto Estratégica De Sade Do Distrito Federal,org_term,2467,Instituto De Gesto Estratégica De Sade Do Distrito Federal
high_confidence,Instituto de Ojos,proper_short,15578,Instituto de Ojos
high_confidence,Instituto Meteorológico Nacional,proper_short,2767,Instituto Meteorológico Nacional
high_confidence,INSTITUTO NACIONAL DE ELECTRIFICACION,uppercase_short,7458,INSTITUTO NACIONAL DE ELECTRIFICACION
high_confidence,Instron,proper_short,8386,Instron
high_confidence,Instron and ITW Inc,legal_suffix,8400,Instron and ITW Inc
high_confidence,Insula Group,org_term,12383,Insula Group
high_confidence,INSULCANA CONTRACTING LTD,legal_suffix,7130,INSULCANA CONTRACTING LTD
high_confidence,Insurance,org_term,11823,Insurance/
high_confidence,Insurance Agency Marketing Services,org_term,5812;11445,Insurance Agency Marketing Services || Insurance Agency Marketing Services
high_confidence,An Insurance Company,legal_suffix,3439,An Insurance Company
high_confidence,An Insurance Company -Paid,legal_suffix,3564,An Insurance Company  -Paid
high_confidence,Insurance Marketing,org_term,9689,“Insurance Marketing”
high_confidence,Insurance Providers Group | insurance-providers-group,org_term,6081;10596,insurance-providers-group || Insurance Providers Group
high_confidence,Inszone Insurance Services,org_term,10865,Inszone Insurance Services
high_confidence,Intech,proper_short,8422,Intech
high_confidence,Intecs group,org_term,446,Intecs group
high_confidence,integrate.ch,domain,3423,integrate.ch
high_confidence,Integrated Control,proper_short,10910,Integrated Control
high_confidence,IntegrityInc.org Integrity Inc,legal_suffix,10669,IntegrityInc.org   Integrity Inc
high_confidence,"Intensive Care On-Line Network , Inc",legal_suffix,258,"Intensive Care On-Line Network , Inc"
high_confidence,INTER - InterElectric,proper_short,621,INTER - InterElectric
high_confidence,Interbel,proper_short,13504,Interbel
high_confidence,interborosd.org,domain,14109,interborosd.org
high_confidence,intercityinvestments.com,domain,9531;9603,intercityinvestments.com\$31.1M\USA\10gb\&lt;1%DISCLOSED || intercityinvestments.com\$31.1M\USA\10gb\100%DISCLOSED
high_confidence,InterCon Construction,org_term,14330,InterCon Construction
high_confidence,Interface,proper_short,4625;10792,Interface || Interface
high_confidence,interfashion.it,domain,11327,interfashion.it
high_confidence,interfides.de,domain,6036,interfides.de
high_confidence,interfor.com,domain,1285,interfor.com
high_confidence,Interforos Casting,proper_short,14426,Interforos Casting
high_confidence,InteriorWorx Commercial Flooring,proper_short,13169,InteriorWorx Commercial Flooring
high_confidence,interiseworld.com,domain,15575,interiseworld.com
high_confidence,interlabel.be,domain,13851,interlabel.be
high_confidence,Intermitem,proper_short,12364,Intermitem
high_confidence,Intermountain,proper_short,6300,Intermountain
high_confidence,intern.liceubarcelona.com,domain,10121,intern.liceubarcelona.com
high_confidence,INTERNAL.ROCKYMOUNTAINGASTRO.COM,domain,13011,INTERNAL.ROCKYMOUNTAINGASTRO.COM
high_confidence,International AIDS Vaccine Initiative (iavi.org),org_term,14884,International AIDS Vaccine Initiative (iavi.org)
high_confidence,International Biomedical Ltd,legal_suffix,8456,International Biomedical Ltd
high_confidence,International Center of Photography,org_term,5086,International Center of Photography
high_confidence,International Centre,org_term,2649,International Centre Leaked
high_confidence,The International Civil Defense Organization,org_term,7364,The International Civil Defense Organization
high_confidence,International Custom Controls,org_term,3672,International Custom Controls
high_confidence,International Electr onic Machines Corp,legal_suffix,9431,International Electr onic Machines Corp
high_confidence,International Longshore & Warehouse Union,org_term,256,International Longshore & Warehouse Union
high_confidence,An International Maritime Company - Unpay,legal_suffix,3137,An International Maritime Company - Unpay
high_confidence,International Presence Ltd,legal_suffix,8324,International Presence Ltd - Leaked
high_confidence,International Process Plants,org_term,15372,International Process Plants
high_confidence,The International School of Management,org_term,9349,The International School of Management
high_confidence,An International Shipping Company - Paid,legal_suffix,3420,An International Shipping Company - Paid
high_confidence,An International Shipping Company - Unpay,legal_suffix,3308,An International Shipping Company - Unpay
high_confidence,International Trade Brokers and Forwarders,org_term,9538,International Trade Brokers and Forwarders
high_confidence,internetway.com.br,domain,14347,internetway.com.br
high_confidence,Interoute agency,org_term,13825,Interoute agency
high_confidence,interpaving.com,domain,4957,interpaving.com
high_confidence,Intersport,proper_short,10793,Intersport
high_confidence,INTERSPORT France,proper_short,4435,INTERSPORT France
high_confidence,interstateplastics.com,domain,6335,interstateplastics.com
high_confidence,intertabak.com,domain,3149,intertabak.com
high_confidence,Intertek,proper_short,7546,Intertek
high_confidence,INTERTERMINALS.COM,domain,5457,INTERTERMINALS.COM
high_confidence,inthinking.net,domain,14147,inthinking.net
high_confidence,intouchgroup.net,domain,2476,intouchgroup.net
high_confidence,InTown Suites,proper_short,623;1761,InTown Suites || InTown Suites
high_confidence,Intoximeters,proper_short,6728,Intoximeters
high_confidence,intrado.com,domain,4673,http://www.intrado.com
high_confidence,intranet.hoffsuemmer.de,domain,10122,intranet.hoffsuemmer.de
high_confidence,Intrasect Technologies,org_term,5632,Intrasect Technologies
high_confidence,Intuitae,proper_short,11382,Intuitae
high_confidence,intuview.com,domain,5814,intuview.com
high_confidence,inv-dar.com,domain,12561,inv-dar.com
high_confidence,Invenergy,proper_short,5740,Invenergy
high_confidence,Inventec Appliances Corp,legal_suffix,133,Inventec Appliances Corp
high_confidence,Inventum Øst,proper_short,8470,Inventum Øst
high_confidence,INVESTORCOM.COM,domain,5474,INVESTORCOM.COM
high_confidence,INVESTQUEBEC.COM,domain,5331,INVESTQUEBEC.COM
high_confidence,INVIMA,uppercase_short,2306,INVIMA
high_confidence,invisio.com,domain,11913;11925;11936,&lt;www.invisio.com&gt; || www.invisio.com || www.invisio.com/
high_confidence,"InVogue Women Healthcare, PLLC (USA,TX)",legal_suffix,11708,"InVogue Women Healthcare, PLLC (USA,TX)"
high_confidence,ioccompany.com,domain,4841,http://www.ioccompany.com
high_confidence,IOI Corporation Berhad,legal_suffix,12532,IOI Corporation Berhad
high_confidence,iongroup.com,domain,4885,iongroup.com
high_confidence,iowapbs.org,domain,4692,http://www.iowapbs.org
high_confidence,ipb Baggenstos Montagen,proper_short,4509,ipb Baggenstos Montagen
high_confidence,ipbridge.co.jp,domain,1431,ipbridge.co.jp
high_confidence,IPE Engwicht,proper_short,14188,IPE Engwicht
high_confidence,ipec.ro,domain,1972,ipec.ro
high_confidence,iperactive.com.ar,domain,3612,*.iperactive.com.ar
high_confidence,Ipleiria Student Bra nch,proper_short,6100,Ipleiria Student Bra nch
high_confidence,IPM Group (Multimedi a Information & Prod uction Company),legal_suffix,11678,IPM Group (Multimedi a Information & Prod uction Company)
high_confidence,ipp-sa.com,domain,9205,ipp-sa.com
high_confidence,iprac.com,domain,6467,iprac.com
high_confidence,ips-securex.com,domain,9489,ips-securex.com
high_confidence,ipsenlogistics.com,domain,7989,ipsenlogistics.com
high_confidence,ipsotek.com,domain,11547,https://www.ipsotek.com/
high_confidence,Ipswich Bay Glass,proper_short,8488,Ipswich Bay Glass
high_confidence,Iptor,proper_short,9075,Iptor
high_confidence,IQ Supply Solutions,org_term,8934,IQ Supply Solutions
high_confidence,IQA,uppercase_short,500,IQA
high_confidence,iqcontrols.com,domain,7150,iqcontrols.com
high_confidence,IRC Engineering,org_term,9079,IRC Engineering
high_confidence,irc.be,domain,11227,irc.be
high_confidence,IRCO,uppercase_short,5558,IRCO
high_confidence,irda.com.my,domain,5709,irda.com.my
high_confidence,Ire-Omba SpA,legal_suffix,14620,Ire-Omba SpA
high_confidence,iRely LLC's Grand Failure,legal_suffix,686,iRely LLC's Grand Failure
high_confidence,IRIS Informatique,proper_short,7006,IRIS Informatique
high_confidence,Irish Farmers Journals,proper_short,506,Irish Farmers Journals
high_confidence,Irish Pioneer works,proper_short,837,Irish Pioneer works
